1.445259480328864703e-05,9.323321321548841672e-06,3.012423476841071587e-04,4.025601826736001181e-05,1.250600234495853440e-04,2.931162295624315135e-04,6.080532108840813163e-05,4.289393048994421544e-04,3.104416828169481702e-04,3.200266737929576282e-04,2.844085428453425212e-05,9.870610919205066147e-06,2.045926911313216833e-04,6.885542234583104165e-05,4.340236797675960144e-04,2.948792517281482073e-05,8.509905314921267132e-04,7.262783385149044091e-05,5.279385806916297565e-06,1.044815312064056363e-04,1.070273443760047402e-04,1.591744820351046938e-04,2.003100470812261636e-04,8.840946861784633698e-06,8.549234842277713515e-06,1.094236137756252807e-04,2.155884599852735952e-04,4.949433138139904941e-04,2.160245576705710892e-04,2.175636820194712438e-04,2.261967338562224678e-04,3.748580030296618025e-04,1.196292986073897500e-05,5.010805995398487497e-04,5.083661384748925001e-05,1.162787909068472475e-05,4.199499831751257045e-04,4.630400738119419763e-04,7.893015838654521450e-04,4.641204204171011922e-04,3.190688225108541192e-04,5.929208631634159954e-04,1.319739816263824385e-04
4.677918466845816181e-06,7.927459116997068997e-06,2.100993225851298005e-04,2.910035010672674426e-05,7.092552539512968115e-05,1.534086854904341427e-04,1.230709143881335689e-04,1.235575761582334510e-04,1.835986414414558451e-04,1.720012819449144321e-04,7.554477151860847276e-06,1.420013844008967654e-05,1.181033546830633597e-04,1.297662486686188899e-04,3.075502394673258191e-04,1.337595660032951576e-05,3.081215388991553482e-04,3.474729748035111415e-05,1.661955626648603941e-06,2.537483862323810764e-04,1.750421468948485618e-04,1.713850592771848044e-04,1.632648850000910205e-04,3.370556078088967098e-05,3.052867069952140992e-05,5.177448993011985948e-05,7.033432303012937059e-04,7.234952410581829609e-04,3.046395225428987028e-04,1.153887868371254846e-04,4.546754888557913844e-04,6.802760260972213384e-04,7.793296372466380112e-06,5.171800183183137764e-04,2.773199570404099668e-05,2.293568916253412450e-05,2.594123434885529651e-04,2.782144460107255747e-04,6.639463355658159135e-04,7.194930535998674687e-04,8.072343277527418200e-04,9.627318800757575859e-04,2.640345633315926499e-04
5.222938663609887359e-05,2.042020331466961702e-04,8.771907228275726675e-04,2.142498326102926568e-04,6.045041264858856331e-04,7.984668577088420557e-04,1.267145690331489629e-04,4.257896788328876191e-04,9.580852811943595853e-04,6.203437515251469976e-04,9.737499198391064311e-05,1.940281610950318791e-04,4.338072129520707744e-04,1.453447302697466340e-04,1.142668885866014554e-03,1.357896779781690049e-04,3.960729591433153609e-04,1.898329355617873234e-04,3.239531444529862006e-05,4.117336879005291926e-04,4.076630603409700168e-04,1.527643026804391467e-04,5.336770074166696885e-04,4.631206401962935311e-05,4.707726378249015085e-05,2.903425170103008019e-04,8.839402019321742666e-05,1.916778560411999024e-05,3.231819683136350933e-05,4.230988063054017933e-04,2.325452139928212898e-05,6.655299608084582570e-05,9.984136288407329007e-05,1.306201193868694493e-05,2.096551631167432276e-04,9.277996035839796297e-05,8.507906362929830695e-04,8.584931855479993774e-04,1.935990249774134490e-04,2.469154783223956518e-05,2.278800685493549878e-04,2.561721201315380041e-04,2.805794300516104166e-05
1.014211449266060386e-05,2.074967632200761146e-05,1.986864905452227434e-04,5.044113458956165714e-05,5.358660911548038339e-04,2.706454004314955467e-04,1.182747989338067685e-03,6.980334987737034673e-04,4.214104551360722145e-04,3.176810104343537897e-04,7.258795404402720670e-06,4.652849912615034214e-05,1.229692422855711495e-03,7.742054762590695402e-04,2.847292412127559909e-04,1.270655493968288023e-05,3.095013392183482929e-04,5.753292216347938445e-05,1.634732959935715194e-06,3.454085626476522753e-04,2.545671832397101118e-04,2.199473853449184120e-03,2.017233255801929935e-04,8.311944479259479308e-05,7.786283291159613309e-05,5.065243385305926143e-05,2.276108877820070858e-04,4.384124050075659398e-05,4.210210656616764470e-04,1.835964743516919136e-04,6.829217591973463361e-05,2.108006577547900343e-04,1.180673812375572564e-05,4.440616216080864044e-05,2.922391240291107175e-05,5.521594958710287782e-05,2.568398473085050683e-04,2.966415981273078225e-04,2.750267177161064280e-04,4.391872060664864062e-05,4.737107127362611401e-04,4.984979692324089393e-04,3.801269425742814833e-04
2.713089011387615030e-05,1.340286263585548240e-04,1.882989181559963738e-04,1.503701633332385208e-04,1.046530872505245296e-03,5.119026782924556828e-04,1.418018060633245063e-04,9.361149770331257799e-04,9.393251587597560700e-04,6.924470461610974115e-04,6.792197323842054770e-05,1.370684576776909759e-04,6.875751388585934088e-04,1.366376661604564954e-04,3.555365208946180671e-04,8.698639065943552953e-05,4.399956752155179834e-04,1.319626997883729816e-04,2.298961609819370863e-05,4.501607876633410311e-05,5.045864535813228749e-05,2.998037195674186869e-04,7.452985232288008406e-05,1.920486738791101283e-05,2.063208721146581357e-05,1.695727740099545948e-04,7.945908864766530500e-06,1.535166332282170460e-05,8.370687058161354124e-05,7.095822029171350775e-05,4.231090083078704344e-06,9.747856491908693684e-06,6.363952050939887973e-05,1.545909772697789313e-05,1.200342339308336441e-04,5.055275217444628327e-05,2.022486689127626967e-04,1.304831940544072045e-04,1.285709216665851444e-04,9.919478069898827766e-06,1.551486515010681202e-05,3.090441359779760622e-05,7.075900147761121032e-05
2.542229735165383990e-06,2.509873458516437386e-05,7.460454417019912840e-05,3.950753080327400836e-05,3.182662052749924710e-04,1.654733189966960756e-04,1.167653505234592494e-03,7.620486476245707033e-04,2.322356278113979901e-04,1.656673982237213169e-04,6.356075078587262794e-06,5.766852948728178936e-05,7.663748454726353751e-04,9.886038935693051456e-04,1.007246671231771553e-04,1.201332824240452641e-05,4.177503145633319694e-04,2.748872162256176644e-05,2.094033918491222983e-06,1.274459091569156151e-04,7.900446816223878458e-05,1.856687562464404790e-03,5.968653140856374341e-05,1.316364670520774310e-04,1.252126306494432100e-04,3.813151593089954971e-05,3.597848851476037960e-04,2.657955678823492574e-04,9.050133046208800377e-04,5.372428488311478846e-05,1.591789158142140959e-04,2.777283583709156604e-04,6.978604261870632641e-06,3.653790403743700657e-04,2.767923842086809111e-05,8.443211294971023409e-05,9.305680545205406414e-05,9.292172381380330059e-05,3.490254790066016225e-04,2.156968764153288762e-04,3.481183882433162022e-04,3.490437799567141217e-04,9.815547815923576086e-04
8.629567884182366512e-06,9.568133210012700143e-05,1.322324711892114044e-04,1.315836657861126600e-04,5.163260675414282230e-05,6.187036937593253937e-05,1.173584645042264886e-04,2.685462970765458178e-05,7.477410745356111719e-05,1.422808619728546382e-04,3.439621912441740320e-05,1.212045837525326409e-04,1.236492530490107631e-04,1.336441396770765826e-04,2.359344086775622584e-04,7.476058888592461166e-05,8.048609779338715929e-05,5.578886596033421697e-05,1.609169079011043559e-05,5.390881294206792103e-04,2.681038322705316308e-04,6.896905946511745116e-05,2.477211759805015017e-04,1.527631299449551741e-04,1.407442952707598752e-04,1.649792476531801292e-04,1.475223676582428653e-03,2.411652853880998429e-04,8.622360307008354043e-05,1.835681874758887644e-04,3.730865468392384541e-04,6.002093104003110172e-04,4.061306547156442781e-05,1.281421198002722489e-04,1.310515974397522953e-04,1.144021371991972954e-04,2.928655455950729273e-04,3.667338264257464673e-04,3.085643408637426632e-04,2.883993272136941297e-04,1.171716014177575293e-03,8.720403639544322717e-04,7.998875755107682129e-05
1.038569633674577671e-05,1.535516445786064808e-04,6.524978481099320392e-04,3.023431875089325365e-04,6.296825348974771207e-04,6.198137921873949838e-04,2.722750370963739237e-04,3.352214956974716438e-04,8.608029296779446836e-04,8.283484234454267445e-04,4.015526829128267456e-05,1.756206567469230687e-04,4.780591501915943211e-04,3.274986163780088688e-04,1.010622961705715363e-03,8.456223794576664084e-05,3.927694405858577886e-04,1.949169465411945202e-04,7.096710497872613793e-06,5.411742644867745559e-04,4.242656231850360773e-04,1.261988841324271826e-04,3.812735980752356103e-04,1.669675582809774530e-04,1.507715142610402566e-04,3.378911580045531747e-04,5.172731204727238708e-04,1.521629102129178795e-04,1.376046765308348992e-04,1.905558011228850382e-04,1.321184568185218100e-04,4.247556704381809595e-04,4.540986572801458394e-05,1.902807543093379199e-04,1.993232411620406434e-04,1.295314543773717507e-04,6.486597767933927365e-04,5.438309284768193296e-04,5.462400253965436206e-04,1.189820198277293634e-04,8.970318527681851251e-04,9.768651019557569263e-04,1.311054571693765056e-04
2.426238102758979740e-06,1.497156564405302960e-05,2.799808935386408233e-05,1.888415238937424579e-05,2.280056383053363854e-05,1.373355483218033220e-05,2.228140161427024887e-04,1.543227888840194265e-05,2.299668427025836653e-05,3.725237911886591414e-05,5.555627806716963495e-06,5.618090524138438959e-05,7.432764245890241127e-05,2.590395943945761727e-04,6.381045961303407439e-05,1.382068923200935419e-05,3.708649986367970814e-05,7.206418485873654534e-06,1.761755076872869040e-06,2.132428659623238911e-04,9.064704078462701973e-05,1.182030208850987785e-04,1.045338432446076411e-04,1.558222244303392623e-04,1.425982584776518179e-04,2.998527583735128679e-05,1.442397203874604475e-03,2.467384625261989086e-04,2.106454223435583195e-04,6.853875489493191093e-05,6.119299975892483930e-04,8.397198510873097330e-04,1.610362538797723223e-05,2.129637874269819226e-04,2.430948533890750168e-05,9.581172568735563360e-05,8.612359308510541590e-05,1.274548908565038981e-04,1.814848809664564543e-04,3.215061528955671867e-04,8.149326867271745661e-04,5.525270838672198407e-04,2.449786337188650069e-04
1.536268734419968664e-04,1.352521957876241842e-03,5.050671600093458824e-05,1.623009462019321582e-03,5.591792440595302969e-05,2.742390330537978051e-05,8.764377025648035732e-05,4.062061951827536130e-06,7.116003336450044234e-05,3.099998358199072476e-04,6.014990556234728640e-04,1.135452332035003344e-03,3.857091680945295910e-04,1.238909443461863808e-04,1.754103956158530140e-04,9.717266567334292620e-04,8.820621218928718666e-06,4.757122194367803666e-04,3.107976665668950225e-04,1.947547181000535950e-04,1.292664538514022392e-04,1.859951002002182031e-05,2.163609529026362145e-04,4.162804302693650510e-04,3.988789022442151833e-04,1.320258155442048924e-03,1.298619266408335593e-04,9.310114954838707304e-06,2.848118184405182650e-06,3.333857805909243711e-04,2.287782673007856223e-05,4.768103030189602218e-05,9.668794259428792988e-04,9.363089861492792485e-06,1.220781456365041019e-03,6.385989252218625444e-04,2.909840338874541943e-04,4.161994849035259873e-04,3.382362361730460368e-05,1.090480673510182834e-05,8.741722239534333179e-05,8.281947046084753316e-05,1.420513446030505957e-06
